ID	ZT00	ZT06	ZT12	ZT18
FBgn0038567	0.461	0.537	0.774	0.259
FBgn0038568	0.454	0.165	0.513	0.059
FBgn0038570	569.411	293.489	315.304	440.836
FBgn0038570	156.394	168.83	233.619	298.976
FBgn0038571	233.619	156.394	298.976	168.83
FBgn0038571	16.753	24.913	20.711	22.468
FBgn0038575	3.78	0.506	0.781	0.271
FBgn0038575	0.263	0.492	0.787	3.812
FBgn0038576	13.826	6.357	15.123	8.508
FBgn0038577	305.404	416.999	118.773	176.682
FBgn0038578	6.729	4.984	6.496	6.564
FBgn0038581	0.896	0.739	1.042	3.628
FBgn0038583	3.029	2.955	3.304	2.908
FBgn0038585	11.468	11.507	13.213	12.13
FBgn0038586	15.977	17.411	13.017	14.71
FBgn0038588	3.011	3.769	3.163	2.85
FBgn0038588	3.16	3.73	2.797	3.051
FBgn0038592	0.427	0.544	0.415	0.069
FBgn0038595	0.626	0.81	1.338	5.265
FBgn0038596	0.705	0.796	0.341	0.819
FBgn0038598	3.522	14.769	4.098	4.604
FBgn0038601	10.206	7.353	8.05	10.143
FBgn0038603	13.701	13.521	19.693	23.94
FBgn0038606	0.312	0.1	1.436	0.224
FBgn0038608	0.218	0.056	0.261	0.12
FBgn0038610	10.77	24.2	13.321	14.115
FBgn0038610	11.945	21.559	9.744	12.61
FBgn0038610	24.79	14.469	11.047	13.872
FBgn0038611	0.261	0.671	0.434	0.339
FBgn0038612	1.585	0.539	0.528	0.297
FBgn0038619	5.816	8.631	10.02	8.427
FBgn0038621	0.957	0.678	0.544	0.785
FBgn0038627	39.987	29.032	49.576	23.229
FBgn0038627	46.075	39.533	23.734	29.685
FBgn0038629	0.368	0.308	0.053	0.352
FBgn0038630	2.693	1.886	14.089	1.407
FBgn0038630	1.939	14.887	2.956	1.452
FBgn0038631	4.479	8.294	11.898	6.18
FBgn0038638	1.928	1.562	1.648	3.405
FBgn0038638	3.424	1.671	1.583	1.936
FBgn0038639	7.02	7.667	7.589	8.742
FBgn0038640	2.694	2.177	2.722	2.317
FBgn0038641	0.101	0.393	0.174	0.191
FBgn0038642	0.337	0.491	0.096	0.723
FBgn0038643	0.121	0.125	0.377	0.129
FBgn0038647	0.164	1.022	0.849	0.351
FBgn0038651	10.353	10.261	10.914	8.227
FBgn0038652	42.746	27.585	9.721	19.057
FBgn0038652	9.099	26.02	38.683	17.446
FBgn0038652	9.33	18.243	26.87	40.636
FBgn0038653	0.486	0.585	0.254	0.525
FBgn0038653	0.519	0.587	0.48	0.251
FBgn0038654	13.494	11.374	16.652	9.616
FBgn0038654	11.679	19.686	13.3	15.869
FBgn0038655	3.995	1.808	2.176	12.5
FBgn0038656	0.752	0	2.039	1.056
FBgn0038659	10.596	10.89	11.093	11.863
FBgn0038659	10.595	10.401	10.103	11.315
FBgn0038659	9.56	10.561	10.027	9.745
FBgn0038660	2.482	1.335	2.591	1.263
FBgn0038662	96.906	86.233	122.622	123.208
FBgn0038665	0.92	0.59	0.762	1.434
FBgn0038666	3.802	4.466	4.49	4.146
FBgn0038673	5.537	5.632	5.163	5.332
FBgn0038676	0.389	0.636	0.105	0.428
FBgn0038678	24.99	11.6	8.814	17.761
FBgn0038683	11.56	10.684	13.545	10.514
FBgn0038683	11.535	11.36	14.67	12.52
FBgn0038685	0.87	3.281	0.267	0.343
FBgn0038693	0.96	0.761	0.659	1.177
FBgn0038694	1.811	18.18	4.279	1.421
FBgn0038697	3.192	1.912	1.31	11.901
FBgn0038700	0.139	0.323	0.104	5.586
FBgn0038701	0.308	10.796	0	0.289
FBgn0038702	0.374	0.206	0.072	1.426
FBgn0038704	11.607	13.435	12.864	16.775
FBgn0038704	12.191	14.138	17.662	13.553
FBgn0038706	18.825	2.168	4.382	1.597
FBgn0038708	6.918	3.491	3.664	15.608
FBgn0038709	1.247	5.975	0.885	0.479
FBgn0038717	0.245	0.025	0.289	0.752
FBgn0038720	11.373	4.292	6.381	12.741
FBgn0038720	11.088	6.196	12.357	4.163
FBgn0038720	11.414	4.276	12.691	6.372
FBgn0038720	5.94	11.728	10.538	3.951
FBgn0038720	11.155	12.127	4.106	6.433
FBgn0038720	11.784	5.709	10.214	3.865
FBgn0038721	9.936	7.9	7.165	14.612
FBgn0038721	12.809	8.787	7	6.425
FBgn0038721	8.035	14.832	10.111	7.285
FBgn0038721	12.969	6.516	7.103	8.919
FBgn0038723	20.1	20.081	19.561	21.139
FBgn0038725	0.366	0.497	0.366	0.587
FBgn0038727	0.309	0.389	0.043	0.293
FBgn0038731	0.074	0	0.232	0.051
FBgn0038733	1.981	2.575	2.481	7.656
FBgn0038734	0.716	0.43	0.092	1.619
FBgn0038735	17.855	19.36	15.605	16.755
FBgn0038735	24.061	26.573	22.91	23.553
FBgn0038735	14.474	11.433	11.376	13.507
FBgn0038738	352.061	202.341	364.193	299.948
FBgn0038738	361.665	373.798	308.08	207.699
FBgn0038739	64.963	48.743	58.342	35.944
FBgn0038739	52.163	28.582	46.33	38.897
FBgn0038740	6.148	4.511	6.398	5.848
FBgn0038742	75.275	84.047	61.128	69.04
FBgn0038744	11.937	9.691	9.787	9.426
FBgn0038744	11.455	9.423	9.325	9.317
FBgn0038745	39.978	54.433	53.116	46.661
FBgn0038746	8.6	7.843	6.754	6.617
FBgn0038747	18.035	14.965	16.491	22.875
FBgn0038749	1.074	1.255	0.956	1.204
FBgn0038751	0	0.296	0.14	0.145
FBgn0038752	15.518	14.417	17.383	21.473
FBgn0038753	2.3	5.812	0.164	0.403
FBgn0038755	4.759	6.477	12.124	10.44
FBgn0038755	6.094	12.106	4.459	10.101
FBgn0038760	2.804	3.205	2.934	2.777
FBgn0038761	11.752	11.675	11.94	8.349
FBgn0038763	6.589	6.667	6.194	6.853
FBgn0038763	6.338	6.688	6.847	7.062
FBgn0038765	1.34	1.84	1.821	1.433
FBgn0038766	1.368	0.863	1.384	1.862
FBgn0038767	3.307	2.649	2.432	2.395
FBgn0038768	5.395	5.845	5.561	5.93
FBgn0038771	78.257	84.862	98.258	105.269
FBgn0038771	119.441	111.402	96.75	88.358
FBgn0038773	0.124	0.34	0.271	0.077
FBgn0038774	155.191	209.933	107.219	104.493
FBgn0038784	0.051	0.479	0.219	0.212
FBgn0038787	9.411	10.145	8.545	9.541
FBgn0038788	10.597	15.211	15.52	13.078
FBgn0038790	3.482	2.047	2.874	1.818
FBgn0038797	0.925	2.336	10.412	0.917
FBgn0038797	1.185	13.001	2.871	1.292
FBgn0038803	18.798	3.566	4.081	4.972
FBgn0038803	21.713	5.366	3.931	4.358
FBgn0038804	0.694	13.057	0.799	1.381
FBgn0038805	25.546	25.25	19.359	23.36
FBgn0038805	25.093	20.636	27.24	27.877
FBgn0038806	10.34	16.625	13.485	12.194
FBgn0038808	38.86	46.912	30.68	36.726
FBgn0038810	14.922	15.934	16.079	15.491
FBgn0038811	6.359	6.978	4.826	5.243
FBgn0038816	1.777	1.769	1.486	1.357
FBgn0038816	1.394	1.517	1.812	1.807
FBgn0038818	10.823	7.549	8.182	4.444
FBgn0038818	7.565	10.865	8.15	4.451
FBgn0038821	0.386	0.033	0.306	0.359
FBgn0038826	27.316	26.397	27.707	29.358
FBgn0038826	4.874	15.517	6.1	5.65
FBgn0038826	7.11	6.888	14.02	6.926
FBgn0038826	4.24	11.766	4.99	5.211
FBgn0038826	16.203	5.327	5.884	4.605
FBgn0038826	16.726	5.764	4.944	6.405
FBgn0038826	23.83	24.048	25.136	22.943
FBgn0038828	3.903	5.307	3.271	5.008
FBgn0038829	52.86	47.021	45.86	48.635
FBgn0038830	51.759	44.823	51.834	43.807
FBgn0038834	2986.44	2899.671	3031.537	3053.228
FBgn0038837	0.494	0.595	0.489	0.246
FBgn0038840	6.816	6.013	5.347	10.013
FBgn0038840	4.754	8.954	5.256	6.065
FBgn0038842	17.466	16.096	16.081	19.197
FBgn0038846	0.558	0.734	1.066	23.536
FBgn0038851	1.881	1.48	0.519	4.045
FBgn0038855	13.057	11.919	12.88	12.529
FBgn0038857	9.681	13.825	11.988	12.431
FBgn0038858	149.565	67.751	62.172	112.381
FBgn0038858	74.935	34.093	55.838	31.131
FBgn0038862	7.8	7.594	6.882	5.612
FBgn0038865	126.925	58.079	79.001	124.398
FBgn0038870	5.206	5.989	5.098	4.914
FBgn0038872	3.944	3.235	3.515	3.836
FBgn0038876	37.716	29.744	62.183	52.613
FBgn0038876	52.713	67.089	56.035	80.015
FBgn0038878	58.104	47.884	67.79	69.271
FBgn0038879	0	0.801	0.276	0.268
FBgn0038880	0.465	0.371	0.079	0.235
FBgn0038887	0.264	0.217	0.208	0.062
FBgn0038888	0	0.088	0	0.06
FBgn0038889	2.716	3.523	3.535	3.287
FBgn0038890	17.919	22.02	29.72	15.806
FBgn0038890	32.676	18.165	25.039	19.764
FBgn0038890	19.252	17.124	32.292	24.097
FBgn0038892	0.372	3.388	0.406	1.312
FBgn0038894	0.313	0.521	0.432	0.542
FBgn0038897	9.553	8.861	12.999	27.017
FBgn0038901	0.505	0.081	1.394	0.435
FBgn0038902	0.218	0.187	0.676	0.1
FBgn0038915	0.633	1.5	0.659	0.205
FBgn0038922	83.766	84.42	83.91	75.85
FBgn0038926	0.264	0.537	0.798	0.499
FBgn0038928	8.359	8.16	7.766	6.057
FBgn0038930	196.982	267.328	226.918	150.294
FBgn0038938	0.506	28.612	0.321	0.433
FBgn0038938	0.552	0.379	34.923	0.497
FBgn0038938	0.451	30.589	0.499	0.332
FBgn0038941	0.446	0.307	0.144	0.168
FBgn0038942	0.411	0	0.154	0.848
FBgn0038945	0.769	0.518	0	0.573
FBgn0038946	1.635	1.399	2.149	2.263
FBgn0038946	2.072	1.933	1.259	1.193
FBgn0038947	360.525	268.065	271.605	217.932
FBgn0038948	16.56	18.32	15.763	16.728
FBgn0038951	6.039	3.774	7.323	5.466
FBgn0038956	1.711	1.95	1.416	1.599
FBgn0038956	1.347	1.571	1.253	1.413
FBgn0038958	0.354	0.504	1.377	0.793
FBgn0038960	0.217	0.423	1.705	0.484
FBgn0038961	11.339	11.109	11.939	11.289
FBgn0038961	11.476	12.031	11.198	11.411
FBgn0038965	16.924	20.943	20.402	18
FBgn0038966	78.381	63.983	67.033	54.176
FBgn0038975	2.112	1.658	1.473	1.653
FBgn0038975	1.799	1.381	1.464	1.337
FBgn0038976	59.3	54.617	59.754	54.161
FBgn0038977	9.845	8.487	12.391	8.828
FBgn0038978	4.832	2.376	9.597	2.388
FBgn0038980	0.548	0.854	0.532	0.698
FBgn0038980	0.203	0.202	0.139	0.065
FBgn0038981	57.669	56.921	67.364	68.372
FBgn0038983	1.724	0.724	1.284	0.961
FBgn0038984	268.03	447.135	344.584	369.366
FBgn0038984	314.849	259.805	337.758	397.705
FBgn0038984	323.027	421.268	261.584	352.144
FBgn0038993	1.643	0.947	0.965	5.957
FBgn0039003	3.553	3.912	3.998	3.823
FBgn0039004	1.707	2.282	2.805	2.317
FBgn0039007	0.318	0.649	1.848	2.977
FBgn0039009	0.843	0.933	0.47	0.332
FBgn0039016	1.935	1.502	2.419	1.982
FBgn0039019	8.258	9.082	10.256	7.273
FBgn0039020	13.435	12.102	8.364	11.089
FBgn0039022	9.886	11.08	7.373	13.132
FBgn0039023	16.842	13.173	10.689	12.685
FBgn0039026	21.845	24.391	20.793	18.162
FBgn0039026	21.466	17.873	23.996	20.505
FBgn0039026	22.224	24.843	21.137	18.548
FBgn0039026	17.664	18.748	15.652	20.997
FBgn0039031	146.434	194.454	135.344	164.172
FBgn0039033	0.564	0.339	0.233	0.145
FBgn0039034	0.431	0.367	0.342	0.457
FBgn0039038	3.261	1.703	0.665	0.143
FBgn0039042	0.784	0.189	0.538	0.26
FBgn0039043	4.302	3.37	7.793	3.168
FBgn0039044	4.713	5.689	5.49	5.028
FBgn0039044	4.567	5.542	4.254	5.15
FBgn0039050	0.139	0.692	4.38	0.684
FBgn0039050	0.101	0.647	5.108	0.731
FBgn0039051	0.198	0.093	0.606	0.913
FBgn0039051	0.634	0.955	0.207	0.097
FBgn0039052	0.421	18.855	0.339	0.361
FBgn0039054	0.861	1.212	1.1	1.141
FBgn0039054	1.104	1.145	1.217	0.83
FBgn0039056	9.777	8.964	9.478	10.918
FBgn0039058	0.214	0.33	0.284	0.274
FBgn0039064	0.4	0.24	0.154	0.379
FBgn0039065	3.449	4.024	3.428	4.003
FBgn0039065	3.653	3.062	3.622	3.161
FBgn0039066	6.412	6.752	6.24	6.945
FBgn0039069	1.134	1.476	0.962	1.033
FBgn0039069	1.218	0.835	1.167	1.029
FBgn0039070	0.647	0.604	7.003	1.635
FBgn0039071	8.217	1.131	2.241	1.174
FBgn0039073	13.273	13.343	16.64	21.834
FBgn0039079	0.32	0.138	0.161	0.077
FBgn0039080	0	0.208	0.117	0.027
FBgn0039081	0.687	74.633	10.949	1.142
FBgn0039081	0.621	1.03	70.828	9.687
FBgn0039084	0.692	0.609	1.123	0.368
FBgn0039084	1.257	0.657	0.789	0.429
FBgn0039089	0.507	0.362	0.245	0.303
FBgn0039091	0.205	0	0.209	0.337
FBgn0039092	0.173	0.348	0.041	0.315
FBgn0039093	0.021	0.132	0.256	0.255
FBgn0039094	84.669	172.452	82.988	149.5
FBgn0039099	135.703	101.653	147.726	169.855
FBgn0039102	63.161	71.074	112.463	63.725
FBgn0039106	0.789	0.792	0.169	0.226
FBgn0039108	1.089	1.411	1.109	1.265
FBgn0039109	35.657	72.783	38.922	37.577
FBgn0039109	37.879	73.952	39.554	35.719
FBgn0039110	17.527	17.469	14.825	14.525
FBgn0039111	19.122	21.257	20.587	20.533
FBgn0039112	105.456	78.568	97.954	87.622
FBgn0039113	7.393	6.989	7.019	6.589
FBgn0039114	397.641	570.185	481.092	188.538
FBgn0039114	233.623	606.198	717.724	499.862
FBgn0039114	223.926	579.888	479.284	687.207
FBgn0039115	72.758	66.34	36.134	71.365
FBgn0039120	4.107	5.644	4.723	5.674
FBgn0039120	5.852	6.146	4.993	5.112
FBgn0039124	0.557	0.863	0.458	0.171
FBgn0039125	6.129	5.392	5.454	4.357
FBgn0039126	15.519	17.478	13.374	17.018
FBgn0039130	17.904	22.333	15.766	18.814
FBgn0039131	30.184	7.279	4.489	2.91
FBgn0039132	42.46	44.829	43.671	53.979
FBgn0039132	26.452	26.917	27.654	34.208
FBgn0039136	35.465	31.267	40.687	39.681
FBgn0039136	35.362	31.676	36.439	27.984
FBgn0039137	4.917	7.276	4	5.033
FBgn0039137	4.093	7.415	5.092	4.995
FBgn0039137	8.24	5.841	4.766	5.26
FBgn0039139	2.519	3.005	3.384	1.938
FBgn0039140	17.532	23.196	21.195	18.194
FBgn0039140	18.16	23.23	21.211	17.592
FBgn0039147	0.544	0.513	0.131	1.853
FBgn0039149	21.011	17.081	13.548	12.087
FBgn0039150	15.765	15.028	13.894	11.706
FBgn0039151	51.575	19.859	31.886	18.959
FBgn0039152	1.3	2.629	4.894	2.773
FBgn0039153	7.176	6.537	8.336	7.207
FBgn0039155	0.945	0.85	1.181	2.879
FBgn0039156	87.559	141.32	130.489	200.456
FBgn0039157	2.32	3.625	2.575	2.731
FBgn0039157	5.695	6.766	5.357	7.566
FBgn0039157	2.721	2.565	2.311	3.611
FBgn0039159	18.981	22.434	22.389	24.83
FBgn0039160	49.065	25.295	43.59	36.09
FBgn0039163	33.054	36.226	32.012	30.958
FBgn0039163	35.628	34.504	33.234	39.003
FBgn0039165	4.732	4.778	5.207	6.723
FBgn0039170	1.505	1.697	1.302	1.528
FBgn0039172	47.242	58.974	41.936	54.147
FBgn0039175	8.069	9.381	11.203	9.548
FBgn0039177	1.08	3.364	0.464	0.766
FBgn0039178	0.606	0.557	0.798	0.89
FBgn0039183	4.872	4.407	5.802	5.124
FBgn0039183	6.31	5.317	8.012	6.2
FBgn0039186	7.876	8.668	6.907	7.015
FBgn0039186	7.773	6.853	8.514	6.772
FBgn0039186	6.888	7.931	8.679	7.013
FBgn0039186	6.856	7.721	8.504	6.791
FBgn0039187	9.93	12.143	10.672	10.746
FBgn0039188	9.549	11.231	8.984	7.945
FBgn0039189	1.766	1.592	0.943	1.213
FBgn0039193	0.128	0.266	0.3	0.274
FBgn0039194	0.063	0	0.084	0
FBgn0039197	0.106	0.24	0	0.052
FBgn0039199	0.357	0.192	0.347	0.074
FBgn0039200	3.966	0.057	1.512	0.351
FBgn0039201	0.064	0.517	0.452	0.482
FBgn0039201	0.584	0.51	0.545	0.073
FBgn0039204	29.381	28.963	36.086	23.005
FBgn0039205	26.832	17.854	21.694	20.663
FBgn0039207	11.91	9.386	8.944	7.296
FBgn0039207	11.732	9.221	8.877	7.245
FBgn0039209	14.275	15.076	15.35	13.885
FBgn0039209	12.586	14.517	11.359	13.386
FBgn0039209	12.157	14.062	10.969	12.895
FBgn0039209	11.968	13.855	12.729	10.821
FBgn0039212	14.431	15.259	14.478	13.812
FBgn0039213	93.456	74.315	63.822	51.563
FBgn0039214	2.845	2.875	3.521	2.843
FBgn0039214	3.518	2.842	2.844	2.881
FBgn0039217	0.118	0.575	0.66	0.502
FBgn0039219	30.023	34.338	31.202	25.18
FBgn0039225	4.276	5.102	5.134	4.389
FBgn0039225	3.827	4.555	4.493	3.742
FBgn0039226	33.889	29.62	32.666	34.952
FBgn0039227	3.718	3.313	3.438	3.224
FBgn0039232	1.937	3.226	2.213	2.074
FBgn0039234	15.676	16.837	19.133	16.337
FBgn0039235	1.605	0.619	0.795	3.567
FBgn0039237	0.804	0.173	0	0.391
FBgn0039239	13.296	8.691	22.171	7.041
FBgn0039240	4.969	4.322	5.027	4.418
FBgn0039240	5.094	4.539	4.318	5.254
FBgn0039240	4.438	4.357	5.118	5.115
FBgn0039240	4.248	4.912	4.311	4.946
FBgn0039241	193.094	253.659	107.008	293.313
FBgn0039244	1.491	2.498	0.667	0.711
FBgn0039246	0.887	3.978	0.502	0.578
FBgn0039249	7.416	9.56	10.13	8.992
FBgn0039249	9.71	10.859	8.052	10.323
FBgn0039250	1.835	1.079	1.045	0.656
FBgn0039251	0.296	0.537	0.948	0.599
FBgn0039251	0.522	0.468	0.88	0.258
FBgn0039252	21.174	17.786	20.885	19.014
FBgn0039254	9.403	10.496	8.833	10.364
FBgn0039254	11.611	12.025	11.578	10.127
FBgn0039254	9.857	11.129	11.085	11.602
FBgn0039257	1.991	1.86	2.965	1.873
FBgn0039258	6.482	9.61	9.387	8.709
FBgn0039259	35.898	43.982	26.535	53.494
FBgn0039261	11.563	10.68	13.022	11.615
FBgn0039264	0.151	0.44	0.294	0.047
FBgn0039265	64.174	60.145	62.541	52.502
FBgn0039266	62.157	48.519	52.265	69.219
FBgn0039266	61.085	65.548	75.095	84.924
FBgn0039266	65.804	79.121	60.791	87.429
FBgn0039269	25.066	28.738	29.386	32.413
FBgn0039270	6.156	6.782	6.765	7.611
FBgn0039271	4.577	6.497	5.574	6.764
FBgn0039272	3.024	1.664	2.665	2.117
FBgn0039272	1.626	2.02	2.582	3.003
FBgn0039272	2.641	2.066	3.072	1.663
FBgn0039273	3.217	2.297	1.471	2.342
FBgn0039277	9.086	6.951	8.272	7.398
FBgn0039280	14.6	12.071	12.918	13.515
FBgn0039282	0.386	0.478	0.199	0.131
FBgn0039282	0.18	0.491	0.396	0.135
FBgn0039282	0.524	0.197	0.393	0.13
FBgn0039286	0.641	0.512	0.379	0.405
FBgn0039288	0.483	0.09	0.234	0.211
FBgn0039293	9.012	6.738	4.8	7.008
FBgn0039294	0.17	0.462	0.287	0.526
FBgn0039294	0.526	0.287	0.169	0.462
FBgn0039298	0.572	3.928	59.616	0.676
FBgn0039299	0.436	1.843	0.253	0.041
FBgn0039300	1470.436	1366.35	1427.01	1424.567
FBgn0039300	1287.273	1344.344	1385.225	1342.167
FBgn0039301	3.646	3.129	5.287	3.465
FBgn0039303	62.496	44.578	58.052	54.837
FBgn0039304	26.635	31.308	28.295	29.18
FBgn0039306	11.137	8.802	13.32	10.299
FBgn0039308	0.983	0.896	12.65	1.122
FBgn0039309	1.898	2.062	1.69	10.393
FBgn0039309	0.896	12.65	0.983	1.122
FBgn0039310	1.792	105.86	10.043	2.57
FBgn0039312	18.088	0.612	0.599	0.841
FBgn0039313	0.455	0.166	1.802	20.303
FBgn0039321	44.072	49.946	50.124	46.882
FBgn0039321	49.809	43.951	46.754	49.986
FBgn0039321	47.509	41.809	44.572	47.341
FBgn0039323	3.57	4.457	4.595	3.058
FBgn0039325	0.897	53.358	1.766	1.125
FBgn0039328	16.506	22.291	17.168	18.11
FBgn0039329	1.616	2.145	1.832	2.147
FBgn0039332	0.458	0.197	0.804	0.42
FBgn0039337	12.661	13.912	8.696	12.191
FBgn0039338	12.41	12.056	10.776	10.559
FBgn0039338	10.683	10.932	12.279	12.627
FBgn0039339	15.312	11.893	15.472	13.549
FBgn0039342	1.03	3.095	1.403	0.733
FBgn0039344	0.323	0.128	0.636	0
FBgn0039346	0.441	0.247	1.028	0.427
FBgn0039348	35.554	37.018	36.578	30.918
FBgn0039348	38.284	39.88	39.49	33.334
FBgn0039349	21.975	28.206	21.044	20.246
FBgn0039349	20.319	28.375	22.106	21.17
FBgn0039350	7.9	6.852	6.496	7.217
FBgn0039350	5.303	4.668	4.971	5.765
FBgn0039350	6.193	6.083	7.275	6.977
FBgn0039355	1.015	1.162	1.114	0.696
FBgn0039355	1.155	1.107	1.053	0.692
FBgn0039356	22.774	19.306	12.231	13.816
FBgn0039357	15.162	13.164	15.531	11.594
FBgn0039358	77.811	76.751	77.361	80.886
FBgn0039358	57.512	56.31	60.241	61.422
FBgn0039359	2486.877	2479.096	2420.627	2391.677
FBgn0039359	2128.454	2154.406	2206.488	2213.228
FBgn0039360	12.9	16.982	16.989	9.806
FBgn0039360	15.655	8.954	15.68	11.379
FBgn0039366	3.94	0.238	0.432	1.271
FBgn0039368	3.554	0.547	0.904	0.388
FBgn0039369	0.357	1.273	0.367	3.461
FBgn0039370	0.609	0.19	0.244	1.096
FBgn0039371	0.828	0.553	4.809	0.517
FBgn0039373	2.037	3.659	1.868	15.271
FBgn0039374	3.984	1.344	15.148	2.762
FBgn0039378	0	0.076	0.166	0.221
FBgn0039380	0.089	0	0.626	0.231
FBgn0039381	11.704	9.534	11.661	9.578
FBgn0039381	11.331	9.102	11.24	8.961
FBgn0039381	8.297	10.254	8.174	10.134
FBgn0039385	10.656	9.761	9.233	11.429
FBgn0039387	0.358	0.115	0.246	0.258
FBgn0039395	0.436	0.798	0.339	1.481
FBgn0039398	1.72	0.647	1.008	10.221
FBgn0039402	38.608	35.774	32.498	42.753
FBgn0039403	1.114	1.757	1.704	0.94
FBgn0039404	10.899	10.91	11.29	7.944
FBgn0039406	328.944	333.582	327.096	332.597
FBgn0039406	336.757	333.904	331.835	338.124
FBgn0039415	1.28	0.548	0.773	0.749
FBgn0039420	0.645	0.88	0.94	0.302
FBgn0039420	0.734	0.839	0.951	0.796
FBgn0039424	0.454	0.151	0.218	0.321
FBgn0039427	16.294	13.701	16.589	15.024
FBgn0039431	0.697	0.803	0.778	0.82
FBgn0039431	0.814	0.673	0.775	0.75
FBgn0039434	0.082	0.571	0.553	0.192
FBgn0039436	0	0.129	0.214	0.132
FBgn0039438	0.052	0.434	0.817	0.448
FBgn0039439	0.392	0.417	0.215	0
FBgn0039443	0.326	0	0.056	0.379
FBgn0039450	21.273	20.357	21.763	18.035
FBgn0039450	18.357	21.624	20.691	22.123
FBgn0039450	18.213	20.528	21.482	21.949
FBgn0039451	6.374	5.943	5.019	7.39
FBgn0039452	381.846	0.818	1.056	2.041
FBgn0039463	0.914	1.739	1.197	0.4
FBgn0039465	37.026	30.661	41.152	26.228
FBgn0039465	28.849	24.637	36.168	37.486
FBgn0039465	32.635	21.483	24.151	29.635
FBgn0039466	3.677	4.834	3.124	3.387
FBgn0039466	3.669	4.824	3.117	3.379
FBgn0039467	16.568	18.308	17.749	18.401
FBgn0039467	18.575	17.968	18.648	16.768
FBgn0039467	15.748	16.959	17.59	17.606
FBgn0039471	2.403	1.784	1.324	1.389
FBgn0039472	0.516	0	0.333	0.251
FBgn0039473	0.166	0	0.363	0.482
FBgn0039478	0.36	0.168	0.579	0.359
FBgn0039478	0.163	0.568	0.376	0.377
FBgn0039479	0.485	0.293	0.226	0.242
FBgn0039481	2.048	3.26	1.563	3.531
FBgn0039485	9.371	15.787	12.309	9.758
FBgn0039487	2.266	1.916	2.196	2.261
FBgn0039492	18.001	19.308	26.56	14.124
FBgn0039494	13.57	25.193	14.973	13.537
FBgn0039500	2.31	2.459	3.092	3.055
FBgn0039501	8.144	2.558	2.34	1.642
FBgn0039505	12.919	8.502	12.377	12.185
FBgn0039507	13.608	9.808	12.202	14.266
FBgn0039507	9.756	14.158	13.467	12.128
FBgn0039507	12.213	14.261	13.651	9.805
FBgn0039507	9.698	12.093	14.132	13.483
FBgn0039507	14.312	13.599	12.231	9.819
FBgn0039507	13.86	13.178	11.862	9.546
FBgn0039508	6.63	6.838	8.282	6.491
FBgn0039511	5.621	3.672	3.629	27.145
FBgn0039520	0.024	0.088	0.296	6.552
FBgn0039521	229.122	2.139	2.902	1.142
FBgn0039525	31.356	38.484	32.626	39.093
FBgn0039527	17.179	0.563	0.72	0.646
FBgn0039528	6.89	7.069	5.268	6.873
FBgn0039528	7.156	6.982	7.074	5.453
FBgn0039530	0.915	1.746	1.231	1.706
FBgn0039530	1.705	1.746	0.914	1.23
FBgn0039531	5.472	8.995	8.948	8.085
FBgn0039532	10.097	9.813	7.684	9.458
FBgn0039536	0.308	0.467	0.377	0.259
FBgn0039536	0.455	0.306	0.382	0.253
FBgn0039536	0.308	0.378	0.255	0.464
FBgn0039543	24.17	30.132	10.421	33.07
FBgn0039543	32.522	10.287	29.75	23.977
FBgn0039543	10.074	28.676	31.577	22.98
FBgn0039554	6.626	8.711	8.06	7.483
FBgn0039555	32.069	33.422	32.301	30.017
FBgn0039560	7.161	6.781	7.67	7.458
FBgn0039560	7.202	6.907	6.543	7.452
FBgn0039560	7.373	7.068	6.717	7.594
FBgn0039562	128.231	143.578	149.644	141.272
FBgn0039563	14.179	11.829	13.51	11.471
FBgn0039565	6.851	5.76	6.114	6.888
FBgn0039566	4.282	4.07	4.469	4.319
FBgn0039576	1.012	1.351	0.525	7.59
FBgn0039580	10.866	12.294	17.597	11.536
FBgn0039581	11.553	12.039	14.043	11.548
FBgn0039582	0.114	0.073	0.196	0.152
FBgn0039584	0.022	0.549	0.276	0.165
FBgn0039591	0.192	0.056	0.179	0.174
FBgn0039594	15.984	6.068	5.893	3.855
FBgn0039594	4.224	17.426	6.415	6.409
FBgn0039594	6.075	6.035	16.577	3.993
FBgn0039595	5.727	9.674	5.901	3.541
FBgn0039597	0.375	0.646	0.096	0.594
FBgn0039599	0.36	0.631	0.529	0.885
FBgn0039602	1.986	2.309	2.513	1.827
FBgn0039602	2.316	1.832	1.992	2.52
FBgn0039609	0.976	1.499	1.206	1.211
FBgn0039611	8.457	5.821	5.139	4.664
FBgn0039613	0.392	0.345	0.458	0.335
FBgn0039616	0.35	0.136	0.395	0.595
FBgn0039622	0.976	0.907	1.004	1.128
FBgn0039622	1.113	0.895	0.991	0.963
FBgn0039623	4.891	5.267	5.143	5.552
FBgn0039627	8.731	5.63	5.015	7.668
FBgn0039629	61.928	64.363	60.279	32.538
FBgn0039631	1.078	0.982	1.445	1.378
FBgn0039632	6.178	5.188	4.575	5.235
FBgn0039633	2.005	1.772	2.605	1.829
FBgn0039635	167.769	134.75	161.129	147.664
FBgn0039637	21.092	14.586	22.199	19.039
FBgn0039637	20.874	18.87	21.928	14.435
FBgn0039637	13.349	17.389	19.376	20.431
FBgn0039639	5.771	6.024	4.589	4.419
FBgn0039641	12.859	12.44	8.986	12.659
FBgn0039642	9.023	4.85	8.408	9.233
